distid,schoolid_stateassigned,distname,schoolname,enroll_raw_TX,pp_stloc_raw_TX
73905,73905102,ROSEBUD-LOTT ISD,LOTT EL,129,10350.75311
73905,73905103,ROSEBUD-LOTT ISD,ROSEBUD PRI,234,8074.591317
73905,73905105,ROSEBUD-LOTT ISD,ROSEBUD-LOTT EL,NRD,NRD
73905,73905001,ROSEBUD-LOTT ISD,ROSEBUD-LOTT H S,221,12207.02973
73905,73905041,ROSEBUD-LOTT ISD,ROSEBUD-LOTT MIDDLE,95,9581.178002
76904,76904101,ROTAN ISD,ROTAN EL,133,9952.564676
76904,76904001,ROTAN ISD,ROTAN K-12,122,14895.42539
246909,246909109,ROUND ROCK ISD,ANDERSON MILL EL,590,8547.857279
246909,246909130,ROUND ROCK ISD,BLACKLAND PRAIRIE EL,828,6621.619651
246909,246909118,ROUND ROCK ISD,BLUEBONNET EL,408,10263.62441
246909,246909114,ROUND ROCK ISD,BRUSHY CREEK EL,706,7512.33257
246909,246909041,ROUND ROCK ISD,C D FULKES MIDDLE,770,8872.94165
246909,246909132,ROUND ROCK ISD,CACTUS RANCH EL,957,6322.738769
246909,246909127,ROUND ROCK ISD,CALDWELL HEIGHTS EL,799,8306.348023
246909,246909125,ROUND ROCK ISD,CANYON CREEK EL,438,8274.235477
246909,246909044,ROUND ROCK ISD,CANYON VISTA MIDDLE,1406,6745.95826
246909,246909008,ROUND ROCK ISD,CEDAR RIDGE H S,2753,7648.465764
246909,246909047,ROUND ROCK ISD,CEDAR VALLEY MIDDLE,1296,7168.102306
246909,246909135,ROUND ROCK ISD,CHANDLER OAKS EL,567,7173.885485
246909,246909043,ROUND ROCK ISD,CHISHOLM TRAIL MIDDLE,943,8357.608369
246909,246909101,ROUND ROCK ISD,CLAUDE BERKMAN EL,478,9432.20358
246909,246909107,ROUND ROCK ISD,DEEPWOOD EL,385,9380.92217
246909,246909045,ROUND ROCK ISD,DEERPARK MIDDLE,923,8005.79318
246909,246909119,ROUND ROCK ISD,DOUBLE FILE TRAIL EL,631,8036.287395
246909,246909102,ROUND ROCK ISD,EL DAEP,9,78366.49042
246909,246909139,ROUND ROCK ISD,ELSA ENGLAND EL,1224,6118.03209
246909,246909123,ROUND ROCK ISD,FERN BLUFF EL,609,7531.937605
246909,246909126,ROUND ROCK ISD,FOREST CREEK EL,841,7043.808563
246909,246909108,ROUND ROCK ISD,FOREST NORTH EL,394,10043.69403
246909,246909121,ROUND ROCK ISD,GATTIS EL,745,7993.188708
246909,246909005,ROUND ROCK ISD,GOALS,NRD,NRD
246909,246909128,ROUND ROCK ISD,GREAT OAKS EL,756,7551.842275
246909,246909046,ROUND ROCK ISD,HOPEWELL MIDDLE,1216,7409.950858
246909,246909052,ROUND ROCK ISD,JAMES GARLAND WALSH MIDDLE,1344,7090.011753
246909,246909129,ROUND ROCK ISD,JOE LEE JOHNSON EL,803,6974.466486
246909,246909124,ROUND ROCK ISD,JOLLYVILLE EL,432,9119.714961
246909,246909110,ROUND ROCK ISD,KATHY CARAWAY EL,870,6544.180462
246909,246909116,ROUND ROCK ISD,LAUREL MOUNTAIN EL,730,7546.379312
246909,246909138,ROUND ROCK ISD,LINDA HERRINGTON EL,1107,6686.826467
246909,246909120,ROUND ROCK ISD,LIVE OAK EL,592,7086.826948
246909,246909004,ROUND ROCK ISD,MCNEIL H S,2673,7707.057202
246909,246909136,ROUND ROCK ISD,NEYSA CALLISON EL,781,8190.903
246909,246909042,ROUND ROCK ISD,NOEL GRISHAM MIDDLE,642,8957.206415
246909,246909122,ROUND ROCK ISD,OLD TOWN EL,715,7703.610082
246909,246909134,ROUND ROCK ISD,PATSY SOMMER EL,1251,6262.610328
246909,246909054,ROUND ROCK ISD,PEARSON RANCH MIDDLE,882,7363.467748
246909,246909053,ROUND ROCK ISD,PFC ROBERT P HERNANDEZ MIDDLE,755,9195.59918
246909,246909117,ROUND ROCK ISD,POND SPRINGS EL,588,9592.382714
246909,246909113,ROUND ROCK ISD,PURPLE SAGE EL,481,8711.992618
246909,246909051,ROUND ROCK ISD,RIDGEVIEW MIDDLE,1370,7039.129677
246909,246909001,ROUND ROCK ISD,ROUND ROCK H S,3501,7922.506419
246909,246909002,ROUND ROCK ISD,ROUND ROCK OPPORT CTR DAEP,59,48677.85389
246909,246909015,ROUND ROCK ISD,RRISD EARLY COLLEGE H S,288,7461.698757
246909,246909105,ROUND ROCK ISD,SPICEWOOD EL,846,6452.028249
246909,246909007,ROUND ROCK ISD,STONY POINT H S,2598,7899.047904
246909,246909011,ROUND ROCK ISD,SUCCESS H S,324,11963.20956
246909,246909131,ROUND ROCK ISD,TERAVISTA EL,867,7032.152092
246909,246909137,ROUND ROCK ISD,UNION HILL EL,768,9198.036864
246909,246909111,ROUND ROCK ISD,VIC ROBERTSON EL,437,10406.30609
246909,246909115,ROUND ROCK ISD,WELLS BRANCH EL,477,10085.50091
246909,246909003,ROUND ROCK ISD,WESTWOOD H S,2756,7481.134392
246909,246909012,ROUND ROCK ISD,WILLIAMSON COUNTY CORE/JJAEP,11,31375.74295
246909,246909016,ROUND ROCK ISD,WILLIAMSON COUNTY JUV DETENTION CENTER,NRD,NRD
246909,246909106,ROUND ROCK ISD,XENIA VOIGT EL,576,9586.922715
75908,75908101,ROUND TOP-CARMINE ISD,ROUND TOP-CARMINE EL,151,8338.22395
75908,75908001,ROUND TOP-CARMINE ISD,ROUND TOP-CARMINE H S,116,12339.05331
139908,139908001,ROXTON ISD,ROXTON ISD,136,10807.13235
237905,237905106,ROYAL ISD,ROYAL EARLY CHILDHOOD CENTER,510,8114.051289
237905,237905040,ROYAL ISD,ROYAL EARLY COLLEGE H S,NRD,NRD
237905,237905105,ROYAL ISD,ROYAL EL,706,8422.837164
237905,237905002,ROYAL ISD,ROYAL H S,630,11293.52841
237905,237905041,ROYAL ISD,ROYAL J H,523,9274.059091
199902,199902104,ROYSE CITY ISD,ANITA SCOTT EL,529,8139.837189
199902,199902044,ROYSE CITY ISD,BOBBY SUMMERS MIDDLE,NRD,NRD
199902,199902102,ROYSE CITY ISD,DAVIS EL,573,8097.709753
199902,199902043,ROYSE CITY ISD,HARRY H HERNDON,549,7175.740633
199902,199902108,ROYSE CITY ISD,HARRY HERNDON EL,NRD,NRD
199902,199902106,ROYSE CITY ISD,MISS MAY VERNON EL,770,7862.871132
199902,199902002,ROYSE CITY ISD,ROYSE CITY H S,1752,8882.922904
199902,199902041,ROYSE CITY ISD,ROYSE CITY MIDDLE,932,7275.580279
199902,199902107,ROYSE CITY ISD,RUTH CHERRY EL,NRD,NRD
199902,199902042,ROYSE CITY ISD,RUTH CHERRY INT,489,7849.505939
199902,199902105,ROYSE CITY ISD,W R (BILL) FORT EL,564,8618.563667
104903,104903001,RULE ISD,RULE SCHOOL,122,14377.17213
128903,128903101,RUNGE ISD,RUNGE EL,132,10317.32677
128903,128903001,RUNGE ISD,RUNGE H S,120,13518.92677
37907,37907103,RUSK ISD,GW BRADFORD PRI,401,7252.255816
37907,37907102,RUSK ISD,RUSK EL,286,9365.470672
37907,37907002,RUSK ISD,RUSK H S,604,9149.153799
37907,37907100,RUSK ISD,RUSK INT,336,7797.482244
37907,37907041,RUSK ISD,RUSK J H,436,8402.249719
91914,91914101,S AND S CISD,S AND S CONS EL,444,7354.409604
91914,91914001,S AND S CISD,S AND S CONS H S,275,12155.64007
91914,91914041,S AND S CISD,S AND S CONS MIDDLE,208,9758.923637
232902,232902101,SABINAL ISD,SABINAL EL,187,11284.12383
232902,232902001,SABINAL ISD,SABINAL H S,159,15050.08825
232902,232902041,SABINAL ISD,SABINAL MIDDLE,102,8900.792279
92906,92906102,SABINE ISD,SABINE EL,698,6661.134433
92906,92906002,SABINE ISD,SABINE H S,433,9158.285945
92906,92906041,SABINE ISD,SABINE MIDDLE,354,7861.591388
123913,123913001,SABINE PASS ISD,SABINE PASS SCHOOL,371,16115.38005
169911,169911101,SAINT JO ISD,SAINT JO EL,169,8669.587692
169911,169911001,SAINT JO ISD,SAINT JO H S,128,11985.84125
14908,14908005,SALADO ISD,BELL COUNTY DAEP,NRD,NRD
14908,14908001,SALADO ISD,SALADO H S,579,10409.73224
14908,14908042,SALADO ISD,SALADO J H,479,6596.169471
14908,14908102,SALADO ISD,THOMAS ARNOLD EL,889,6205.803854
112909,112909001,SALTILLO ISD,SALTILLO SCHOOL,239,13182.1046
236802,236802101,SAM HOUSTON STATE UNIVERSITY CHART,SAM HOUSTON STATE UNIVERSITY CHART,299,7060.518395
74917,74917001,SAM RAYBURN ISD,RAYBURN H S,236,10065.10993
74917,74917101,SAM RAYBURN ISD,SAM RAYBURN EL,305,7675.032975
226903,226903101,SAN ANGELO ISD,ALTA LOMA EL,324,7811.118919
226903,226903102,SAN ANGELO ISD,AUSTIN EL,462,7016.169825
226903,226903103,SAN ANGELO ISD,BELAIRE EL,317,6700.590742
226903,226903104,SAN ANGELO ISD,BLACKSHEAR HEAD START,40,1672.180647
226903,226903122,SAN ANGELO ISD,BONHAM EL,602,6369.368355
226903,226903105,SAN ANGELO ISD,BOWIE EL,453,6294.970934
226903,226903106,SAN ANGELO ISD,BRADFORD EL,387,6742.733619
226903,226903038,SAN ANGELO ISD,CARVER ALTER LRN CTR,47,23243.47852
226903,226903001,SAN ANGELO ISD,CENTRAL H S,3088,8005.006748
226903,226903108,SAN ANGELO ISD,CROCKETT EL,346,6812.657526
226903,226903110,SAN ANGELO ISD,FANNIN EL,332,7506.933659
226903,226903111,SAN ANGELO ISD,FT CONCHO EL,467,6476.437607
226903,226903112,SAN ANGELO ISD,GLENMORE EL,477,5726.847314
226903,226903042,SAN ANGELO ISD,GLENN MIDDLE,1328,6133.885467
226903,226903113,SAN ANGELO ISD,GOLIAD EL,515,6605.941812
226903,226903114,SAN ANGELO ISD,HOLIMAN EL,381,6300.844689
226903,226903002,SAN ANGELO ISD,LAKE VIEW H S,971,10029.14666
226903,226903123,SAN ANGELO ISD,LAMAR EL,573,6750.796703
226903,226903043,SAN ANGELO ISD,LEE MIDDLE,1130,6162.062948
226903,226903045,SAN ANGELO ISD,LINCOLN MIDDLE,873,7602.538036
226903,226903115,SAN ANGELO ISD,MCGILL EL,329,6840.590982
226903,226903116,SAN ANGELO ISD,REAGAN EL,369,8910.055986
226903,226903117,SAN ANGELO ISD,RIO VISTA HEAD START,17,1672.180647
226903,226903119,SAN ANGELO ISD,SAN JACINTO EL,317,8749.426704
226903,226903120,SAN ANGELO ISD,SANTA RITA EL,375,6606.900647
15907,15907026,SAN ANTONIO ISD,ADVANCED LEARNING ACADEMY,826,9683.539546
15907,15907117,SAN ANTONIO ISD,AGNES COTTON ACADEMY,465,8908.036838
15907,15907101,SAN ANTONIO ISD,ARNOLD EL,590,8237.291604
15907,15907105,SAN ANTONIO ISD,BASKIN EL,455,8514.586761
15907,15907106,SAN ANTONIO ISD,BEACON HILL ACADEMY,476,8826.63298
15907,15907107,SAN ANTONIO ISD,BONHAM ACADEMY,577,8226.476338
15907,15907147,SAN ANTONIO ISD,BOWDEN ACADEMY,521,8797.11706
15907,15907001,SAN ANTONIO ISD,BRACKENRIDGE H S,1685,9311.11741
15907,15907064,SAN ANTONIO ISD,BREWER ACADEMY,24,92610.932
15907,15907112,SAN ANTONIO ISD,BRISCOE EL,465,8767.155117
15907,15907002,SAN ANTONIO ISD,BURBANK H S,1243,9990.019355
15907,15907114,SAN ANTONIO ISD,CAMERON EL,376,9204.204162
15907,15907240,SAN ANTONIO ISD,CARROLL EARLY CHILDHOOD CAMPUS,466,6425.721341
15907,15907241,SAN ANTONIO ISD,CARVAJAL EL,394,6616.396043
15907,15907028,SAN ANTONIO ISD,CAST MED H S,NRD,NRD
15907,15907027,SAN ANTONIO ISD,CAST TECH H S,252,10241.41216
15907,15907103,SAN ANTONIO ISD,CHARLES C BALL ACADEMY,596,8912.330769
15907,15907129,SAN ANTONIO ISD,CHARLES GRAEBNER EL,743,7857.468899
15907,15907201,SAN ANTONIO ISD,CHILDREN'S SHELTER OF SA,29,6171.808436
15907,15907184,SAN ANTONIO ISD,CHRISTUS SANTA ROSA,3,43084.682
15907,15907116,SAN ANTONIO ISD,COLLINS GARDEN EL,510,7897.523176
15907,15907024,SAN ANTONIO ISD,COOPER ACADEMY AT NAVARRO,347,10011.60323
15907,15907162,SAN ANTONIO ISD,DAVID BARKLEY/FRANCISCO RUIZ EL,525,8345.049618
15907,15907118,SAN ANTONIO ISD,DAVID CROCKETT ACADEMY,658,8759.299527
15907,15907043,SAN ANTONIO ISD,DAVIS MIDDLE,602,9800.003705
15907,15907121,SAN ANTONIO ISD,DE ZAVALA EL,595,8579.574996
15907,15907153,SAN ANTONIO ISD,DORIE MILLER EL,266,10516.48902
15907,15907119,SAN ANTONIO ISD,DOUGLASS ACADEMY,347,10042.18248
15907,15907003,SAN ANTONIO ISD,EDISON H S,1545,9263.620511
15907,15907141,SAN ANTONIO ISD,ELOISE JAPHET ACADEMY,954,7431.694578
15907,15907010,SAN ANTONIO ISD,ESTRADA ACHIEVEMENT CTR,150,17312.26867
15907,15907123,SAN ANTONIO ISD,FENWICK ACADEMY,441,9350.584494
15907,15907125,SAN ANTONIO ISD,FOSTER ACADEMY,593,8462.054118
15907,15907004,SAN ANTONIO ISD,FOX TECHNICAL H S,371,13042.7404
15907,15907126,SAN ANTONIO ISD,FRANKLIN EL,456,8426.734631
15907,15907127,SAN ANTONIO ISD,GATES EL,218,11018.00616
15907,15907143,SAN ANTONIO ISD,GEORGE E KELLY EL,249,10421.22417
15907,15907246,SAN ANTONIO ISD,GONZALES EARLY CHILDHOOD CAMPUS,113,9703.847191
15907,15907047,SAN ANTONIO ISD,HARRIS MIDDLE,746,9260.475118
15907,15907179,SAN ANTONIO ISD,HAWTHORNE PK-8 ACADEMY,731,8550.012597
15907,15907202,SAN ANTONIO ISD,HEALY MURPHY PK,36,5847.570888
15907,15907182,SAN ANTONIO ISD,HEALY-MURPHY,174,5339.124528
15907,15907132,SAN ANTONIO ISD,HERFF ACADEMY,410,9787.034845
15907,15907134,SAN ANTONIO ISD,HIGHLAND HILLS EL,643,7404.169298
15907,15907135,SAN ANTONIO ISD,HIGHLAND PARK EL,458,9017.497865
15907,15907005,SAN ANTONIO ISD,HIGHLANDS H S,1439,10119.88121
15907,15907136,SAN ANTONIO ISD,HILLCREST EL,455,9339.536212
15907,15907137,SAN ANTONIO ISD,HIRSCH EL,727,7959.019459
15907,15907006,SAN ANTONIO ISD,HOUSTON H S,1005,10650.74867
15907,15907139,SAN ANTONIO ISD,HUPPERTZ EL,368,8861.664789
15907,15907138,SAN ANTONIO ISD,IRVING DUAL LANGUAGE ACADEMY,137,9656.518982
15907,15907049,SAN ANTONIO ISD,IRVING MIDDLE,212,11483.94929
15907,15907110,SAN ANTONIO ISD,J T BRACKENRIDGE EL,679,7659.533742
15907,15907007,SAN ANTONIO ISD,JEFFERSON H S,1621,9585.621131
15907,15907020,SAN ANTONIO ISD,JJAEP,NRD,NRD
15907,15907180,SAN ANTONIO ISD,JT BRACKENRIDGE DAEP,9,34998.57089
15907,15907195,SAN ANTONIO ISD,JUVENILE DETENT CTR,90,15156.61533
15907,15907242,SAN ANTONIO ISD,KNOX EARLY CHILDHOOD CAMPUS,264,5581.488817
15907,15907146,SAN ANTONIO ISD,LAMAR EL,379,10081.55623
15907,15907008,SAN ANTONIO ISD,LANIER H S,1605,9381.726859
15907,15907050,SAN ANTONIO ISD,LONGFELLOW MIDDLE,923,9304.358778
15907,15907051,SAN ANTONIO ISD,LOWELL MIDDLE,371,11062.17706
15907,15907142,SAN ANTONIO ISD,M L KING ACADEMY,329,10826.84208
15907,15907148,SAN ANTONIO ISD,MADISON EL,518,8346.1968
15907,15907149,SAN ANTONIO ISD,MARGIL ACADEMY,625,8568.565733
15907,15907163,SAN ANTONIO ISD,MARK TWAIN DUAL LANGUAGE ACADEMY,356,9307.07713
15907,15907150,SAN ANTONIO ISD,MAVERICK EL,564,8043.350439
15907,15907210,SAN ANTONIO ISD,MISSION ACADEMY,560,8989.12069
15907,15907124,SAN ANTONIO ISD,MURIEL FORBES ACADEMY,284,10091.0928
15907,15907155,SAN ANTONIO ISD,NEAL EL,521,7934.218787
15907,15907245,SAN ANTONIO ISD,NELSON EARLY CHILDHOOD CAMPUS,211,6264.152773
15907,15907157,SAN ANTONIO ISD,OGDEN ACADEMY,679,9744.04626
15907,15907168,SAN ANTONIO ISD,P F STEWART EL,350,10302.78105
15907,15907053,SAN ANTONIO ISD,PAGE MIDDLE,78,19904.89995
15907,15907158,SAN ANTONIO ISD,PERSHING EL,488,8536.535824
15907,15907054,SAN ANTONIO ISD,POE MIDDLE,425,10761.53533
15907,15907055,SAN ANTONIO ISD,RHODES MIDDLE,647,8709.205441
15907,15907160,SAN ANTONIO ISD,RIVERSIDE PARK ACADEMY,420,9579.40819
15907,15907131,SAN ANTONIO ISD,ROBERT B GREEN ACADEMY,215,12368.2851
15907,15907140,SAN ANTONIO ISD,RODRIGUEZ EL,314,8672.110874
15907,15907161,SAN ANTONIO ISD,ROGERS ACADEMY,727,8098.183145
15907,15907057,SAN ANTONIO ISD,ROGERS MIDDLE,424,10388.13562
15907,15907239,SAN ANTONIO ISD,SAISD - PK 4 SA,276,4350.403014
15907,15907144,SAN ANTONIO ISD,SARAH S KING EL,680,8239.18445
15907,15907164,SAN ANTONIO ISD,SCHENCK EL,582,8320.376157
15907,15907186,SAN ANTONIO ISD,SEIDEL LEARNING CENTER,NRD,NRD
15907,15907165,SAN ANTONIO ISD,SMITH EL,318,13302.76062
15907,15907025,SAN ANTONIO ISD,ST PHILIP'S COLLEGE EARLY COLLEGE,287,8015.823695
15907,15907166,SAN ANTONIO ISD,STEELE MONTESSORI ACADEMY,150,14333.762
15907,15907169,SAN ANTONIO ISD,STORM EL,305,13435.8055
15907,15907061,SAN ANTONIO ISD,TAFOLLA MIDDLE,427,11339.14882
15907,15907030,SAN ANTONIO ISD,TEXANS CAN ACADEMY AT HIGHLANDS H,188,1509.142992
15907,15907022,SAN ANTONIO ISD,TRAVIS EARLY COLLEGE H S,381,8505.91297
15907,15907244,SAN ANTONIO ISD,TYNAN EARLY CHILDHOOD CAMPUS,241,6356.077573
15907,15907172,SAN ANTONIO ISD,WASHINGTON EL,376,12176.92225
15907,15907059,SAN ANTONIO ISD,WHITTIER MIDDLE,775,8629.701784
15907,15907174,SAN ANTONIO ISD,WILSON EL,443,8595.232037
15907,15907175,SAN ANTONIO ISD,WOODLAWN ACADEMY,611,9229.563614
15907,15907176,SAN ANTONIO ISD,WOODLAWN HILLS EL,483,8637.590902
15907,15907177,SAN ANTONIO ISD,YOUNG MEN'S LEADERSHIP ACADEMY,337,10366.33284
15907,15907023,SAN ANTONIO ISD,YOUNG WOMEN'S LEADERSHIP ACADEMY,495,9238.712302
15907,15907120,SAN ANTONIO ISD,YOUNG WOMEN'S LEADERSHIP ACADEMY PRI AT PAGE,NRD,NRD
15840,15840001,SAN ANTONIO PREPARATORY CHARTER SCHOOL,SAN ANTONIO PREPARATORY,NRD,NRD
203901,203901102,SAN AUGUSTINE ISD,SAN AUGUSTINE EL,384,9877.280407
203901,203901002,SAN AUGUSTINE ISD,SAN AUGUSTINE H S,370,11154.28736
31912,31912005,SAN BENITO CISD,AMADOR R RODRIGUEZ JUVENILE BOOT C,32,15132.78349
31912,31912117,SAN BENITO CISD,ANGELA GERUSA LEAL EL,436,9413.33653
31912,31912041,SAN BENITO CISD,BERTA CABAZA MIDDLE,856,10480.90353
31912,31912003,SAN BENITO CISD,CAMERON CO J J A E P,6,3280.273075
31912,31912103,SAN BENITO CISD,CASH EL,754,8143.959635
31912,31912104,SAN BENITO CISD,DOWNS FINE ARTS ACADEMY,376,10859.844
31912,31912101,SAN BENITO CISD,FRED BOOTH,553,9985.049145
31912,31912009,SAN BENITO CISD,GATEWAY TO GRADUATION ACADEMY,82,10132.36657
31912,31912201,SAN BENITO CISD,HESTER JUVENILE DETENT,44,10289.80338
31912,31912116,SAN BENITO CISD,JUDGE OSCAR DE LA FUENTE EL,315,11262.3445
31912,31912112,SAN BENITO CISD,LA ENCANTADA EL,424,10466.88078
31912,31912114,SAN BENITO CISD,LA PALOMA EL,504,9620.144106
31912,31912042,SAN BENITO CISD,MILLER JORDAN MIDDLE,849,9685.867303
31912,31912004,SAN BENITO CISD,POSITIVE REDIRECTION CTR,3,320689.7731
31912,31912108,SAN BENITO CISD,RANGERVILLE EL,369,10645.25275
31912,31912115,SAN BENITO CISD,RAUL GARZA JR STEAM ACADEMY,589,9753.901541
31912,31912008,SAN BENITO CISD,RGV YOUTH RECOVERY HOME,NRD,NRD
31912,31912109,SAN BENITO CISD,ROBERTS EL,391,8942.721071
31912,31912001,SAN BENITO CISD,SAN BENITO H S,2132,10837.22633
31912,31912043,SAN BENITO CISD,SAN BENITO RIVERSIDE MIDDLE,603,10952.7482
31912,31912007,SAN BENITO CISD,SAN BENITO VETERANS MEMORIAL ACADE,783,10396.9672
31912,31912110,SAN BENITO CISD,SULLIVAN ENVIRONMENTAL SCIENCE ACA,398,9996.128183
66902,66902041,SAN DIEGO ISD,BERNARDA JAIME J H,334,9404.312853
66902,66902101,SAN DIEGO ISD,COLLINS-PARR EL,754,7835.760295
66902,66902001,SAN DIEGO ISD,SAN DIEGO H S,387,13398.10916
71904,71904104,SAN ELIZARIO ISD,ALFONSO BORREGO SR EL,479,9925.507598
71904,71904041,SAN ELIZARIO ISD,ANN M GARCIA-ENRIQUEZ MIDDLE,542,11483.59153
71904,71904103,SAN ELIZARIO ISD,JOSEFA L SAMBRANO EL,493,10256.78548
71904,71904101,SAN ELIZARIO ISD,L G ALARCON EL,570,9873.425995
71904,71904102,SAN ELIZARIO ISD,LORENZO LOYA PRI,519,9153.041856
71904,71904001,SAN ELIZARIO ISD,SAN ELIZARIO H S,1060,10902.31554
233901,233901004,SAN FELIPE-DEL RIO CISD,BLENDED ACADEMY,118,12680.81039
233901,233901110,SAN FELIPE-DEL RIO CISD,BUENA VISTA EL,754,8269.377648
233901,233901005,SAN FELIPE-DEL RIO CISD,DEL RIO EARLY COLLEGE H S,431,6550.412066
233901,233901001,SAN FELIPE-DEL RIO CISD,DEL RIO H S,2571,11140.80721
233901,233901044,SAN FELIPE-DEL RIO CISD,DEL RIO MIDDLE 7TH GRADE CAMPUS,NRD,NRD
233901,233901043,SAN FELIPE-DEL RIO CISD,DEL RIO MIDDLE 8TH GRADE CAMPUS,1536,8573.469774
233901,233901112,SAN FELIPE-DEL RIO CISD,DR FERMIN CALDERON EL,628,8649.951247
233901,233901113,SAN FELIPE-DEL RIO CISD,DR LONNIE GREEN JR EL,794,8145.982913
233901,233901102,SAN FELIPE-DEL RIO CISD,GARFIELD EL,623,9910.15136
233901,233901108,SAN FELIPE-DEL RIO CISD,IRENE C CARDWELL EL,490,6383.19064
233901,233901106,SAN FELIPE-DEL RIO CISD,LAMAR EL,541,8412.612734
233901,233901115,SAN FELIPE-DEL RIO CISD,NEW EL,NRD,NRD
233901,233901103,SAN FELIPE-DEL RIO CISD,NORTH HEIGHTS EL,632,8884.438689
233901,233901114,SAN FELIPE-DEL RIO CISD,ROBERTO BOBBY BARRERA EL STEM MAGN,116,11687.28614
233901,233901111,SAN FELIPE-DEL RIO CISD,RUBEN CHAVIRA EL,496,9409.844186
233901,233901104,SAN FELIPE-DEL RIO CISD,SAN FELIPE MEMORIAL MIDDLE,695,8715.149544
214902,214902101,SAN ISIDRO ISD,SAN ISIDRO EL,153,11178.42073
214902,214902001,SAN ISIDRO ISD,SAN ISIDRO H S,70,15135.99468
105902,105902109,SAN MARCOS CISD,BONHAM PRE-K SCHOOL,419,8978.706972
105902,105902101,SAN MARCOS CISD,BOWIE EL,542,9426.454592
105902,105902102,SAN MARCOS CISD,CROCKETT EL,599,8423.433736
105902,105902103,SAN MARCOS CISD,DEZAVALA EL,567,9378.548057
105902,105902041,SAN MARCOS CISD,GOODNIGHT MIDDLE,1036,8136.578849
105902,105902107,SAN MARCOS CISD,HERNANDEZ EL,623,10453.33443
105902,105902108,SAN MARCOS CISD,MENDEZ EL,587,8872.500912
105902,105902043,SAN MARCOS CISD,MILLER MIDDLE,791,9072.756216
105902,105902110,SAN MARCOS CISD,RODRIGUEZ EL,NRD,NRD
105902,105902001,SAN MARCOS CISD,SAN MARCOS H S,2307,9685.751518
105902,105902105,SAN MARCOS CISD,TRAVIS EL,615,8968.266403
245904,245904101,SAN PERLITA ISD,SAN PERLITA EL,120,11881.10616
245904,245904002,SAN PERLITA ISD,SAN PERLITA H S,91,15018.51889
245904,245904041,SAN PERLITA ISD,SAN PERLITA MIDDLE,58,14583.39726
206901,206901101,SAN SABA ISD,SAN SABA EL,341,7799.615199
206901,206901001,SAN SABA ISD,SAN SABA H S,206,11976.00109
206901,206901041,SAN SABA ISD,SAN SABA MIDDLE,213,8894.469453
22903,22903101,SAN VICENTE ISD,SAN VICENTE EL,13,64385.23077
58909,58909001,SANDS CISD,SANDS CISD,252,12402.84524
117903,117903101,SANFORD-FRITCH ISD,SANFORD-FRITCH EL,343,8339.11538
117903,117903001,SANFORD-FRITCH ISD,SANFORD-FRITCH H S,209,12168.68677
117903,117903041,SANFORD-FRITCH ISD,SANFORD-FRITCH J H,178,9622.224103
61908,61908104,SANGER ISD,BUTTERFIELD EL,572,9607.109451
61908,61908102,SANGER ISD,CHISHOLM TRAIL EL,320,9869.489172
61908,61908101,SANGER ISD,CLEAR CREEK INT,388,9086.811852
61908,61908003,SANGER ISD,LINDA TUTT H S,27,26696.00954
61908,61908001,SANGER ISD,SANGER H S,811,11000.86235
61908,61908041,SANGER ISD,SANGER MIDDLE,418,10670.5674
61908,61908105,SANGER ISD,SANGER SIXTH GRADE CAMPUS,216,10288.6438
42903,42903101,SANTA ANNA ISD,SANTA ANNA EL,147,8614.366806
42903,42903001,SANTA ANNA ISD,SANTA ANNA SECONDARY,117,13259.01777
84909,84909003,SANTA FE ISD,COASTAL ALTERNATIVE PROGRAM,NRD,NRD
84909,84909104,SANTA FE ISD,DAN J KUBACAK EL,1059,7983.700706
84909,84909002,SANTA FE ISD,GALVESTON CO J J A E P,NRD,NRD
84909,84909103,SANTA FE ISD,ROY J WOLLAM EL,1110,8616.165709
84909,84909001,SANTA FE ISD,SANTA FE H S,1330,10686.03483
84909,84909041,SANTA FE ISD,SANTA FE J H,1082,10059.26016
84909,84909105,SANTA FE ISD,WILLIAM F BARNETT EL,NRD,NRD
137904,137904001,SANTA GERTRUDIS ISD,SANTA GERTRUDIS ACADEMY H S,355,11067.09903
137904,137904101,SANTA GERTRUDIS ISD,SANTA GERTRUDIS SCHOOL,449,7971.845979
31913,31913007,SANTA MARIA ISD,SANTA MARIA ACADEMIC ACADEMY-OPTIO,25,7726.737638
31913,31913005,SANTA MARIA ISD,SANTA MARIA DAEP,NRD,NRD
31913,31913001,SANTA MARIA ISD,SANTA MARIA H S,186,15142.40409
31913,31913041,SANTA MARIA ISD,SANTA MARIA J H,77,13960.75998
31913,31913042,SANTA MARIA ISD,SANTA MARIA MIDDLE,75,10136.4443
31913,31913101,SANTA MARIA ISD,TONY GONZALEZ EL,272,11378.7447
31914,31914101,SANTA ROSA ISD,ELMA E BARRERA EL,533,9481.781611
31914,31914041,SANTA ROSA ISD,JO NELSON MIDDLE,240,13356.33339
31914,31914002,SANTA ROSA ISD,SANTA ROSA DAEP,NRD,NRD
31914,31914001,SANTA ROSA ISD,SANTA ROSA H S,325,15837.31647
182904,182904101,SANTO ISD,SANTO EL,204,9077.656926
182904,182904001,SANTO ISD,SANTO H S,258,11247.717
74911,74911101,SAVOY ISD,SAVOY EL,181,8304.461086
74911,74911001,SAVOY ISD,SAVOY H S,141,11613.89747
